especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
DIA_US,2013-11-14,158.10001,158.81,157.95,158.72,6840448,1384398000
DIA_US,2013-11-15,158.57001,159.3,158.48,159.28999,5375551,1384484400
DIA_US,2013-11-18,159.71001,159.95,159.07,159.42,5240142,1384743600
DIA_US,2013-11-19,159.58,159.93,159.09,159.34,4984908,1384830000
DIA_US,2013-11-20,159.55,159.88,158.35,158.77,8370968,1384916400
DIA_US,2013-11-21,159.28999,159.88,159.17,159.81,4166857,1385002800
DIA_US,2013-11-22,159.83,160.43,159.48,160.39999,4466414,1385089200
DIA_US,2013-11-25,160.81,160.85,160.3,160.61,5114380,1385348400
DIA_US,2013-11-26,160.53999,160.97,160.46,160.50999,4772831,1385434800
DIA_US,2013-11-27,160.78999,160.94,160.41,160.84,6281577,1385521200
DIA_US,2013-11-29,161.11,161.58,160.58,160.72,2887856,1385694000
DIA_US,2013-12-02,160.75999,160.84,159.71,159.92999,5656061,1385953200
DIA_US,2013-12-03,159.23,159.62,158.46,158.95,7534372,1386039600
DIA_US,2013-12-04,158.46001,159.52,157.83,158.75999,7124330,1386126000
DIA_US,2013-12-05,158.45,158.89,158.01,158.14,5827912,1386212400
DIA_US,2013-12-06,159.53,160.18,159.13,160.14,6423778,1386298800
DIA_US,2013-12-09,160.28999,160.53,160.11,160.24001,4066326,1386558000
DIA_US,2013-12-10,159.77,160.19,159.64,159.73,3897414,1386644400
DIA_US,2013-12-11,159.84,159.9,158.23,158.33,7908311,1386730800
DIA_US,2013-12-12,158.21001,158.43,157.08,157.47,7056575,1386817200
DIA_US,2013-12-13,157.53999,157.97,157.1,157.64999,8876350,1386903600
DIA_US,2013-12-16,158.37,159.37,158.25,158.92,7091530,1387162800
DIA_US,2013-12-17,159.27,159.29,158.39,158.75999,5374682,1387249200
DIA_US,2013-12-18,159.16,161.79,158.11,161.73,14807958,1387335600
DIA_US,2013-12-19,161.48,162.01,161.28,161.88,8132269,1387422000
DIA_US,2013-12-20,161.62,162.53,161.61,162.00999,7835178,1387508400
DIA_US,2013-12-23,162.57001,162.85,162.33,162.64,5053736,1387767600
DIA_US,2013-12-24,162.72,163.26,162.59,163.19,2571880,1387854000
DIA_US,2013-12-26,163.60001,164.49,163.58,164.45,4922752,1388026800
DIA_US,2013-12-27,164.75999,164.92,164.22,164.46001,6171728,1388113200
DIA_US,2013-12-30,164.55,164.68,164.4,164.63,4103868,1388372400
DIA_US,2013-12-31,164.94,165.51,164.81,165.47,5667786,1388458800
DIA_US,2014-01-02,164.78999,165.01,163.84,164.11,9291059,1388631600
DIA_US,2014-01-03,164.39999,164.8,164.04,164.35001,6273477,1388718000
DIA_US,2014-01-06,164.99001,165.06,163.71,163.92999,7572275,1388977200
DIA_US,2014-01-07,164.66,165.29,164.52,164.95,5426305,1389063600
DIA_US,2014-01-08,164.7,164.83,163.91,164.35001,9518680,1389150000
DIA_US,2014-01-09,164.95,164.99,163.52,164.21001,8237881,1389236400
DIA_US,2014-01-10,164.56,164.69,163.52,164.13,7615586,1389322800
DIA_US,2014-01-13,163.89999,164.28,162.14,162.27,10840623,1389582000
DIA_US,2014-01-14,162.74001,163.47,162.37,163.45,7220946,1389668400
DIA_US,2014-01-15,163.66,164.8,163.59,164.57001,7062187,1389754800
DIA_US,2014-01-16,164.22,164.33,163.52,163.94,5221122,1389841200
DIA_US,2014-01-17,163.78999,164.59,163.61,164.08,7729108,1389927600
DIA_US,2014-01-21,165.03,165.05,162.79,163.78,9255620,1390273200
DIA_US,2014-01-22,163.75999,163.8,162.99,163.47,5438173,1390359600
DIA_US,2014-01-23,162.42999,162.43,161.07,161.71001,9141610,1390446000
DIA_US,2014-01-24,160.71001,160.89,158.48,158.48,14692047,1390532400
DIA_US,2014-01-27,158.71001,159.11,157.51,158.02,14091122,1390791600
DIA_US,2014-01-28,158.47,159.1,158.28,158.92,7863917,1390878000
DIA_US,2014-01-29,157.66,158.25,156.75,157.10001,14269978,1390964400
DIA_US,2014-01-30,158.3,158.77,157.37,158.13,7782610,1391050800
DIA_US,2014-01-31,156.23,157.7,155.85,156.75,10606603,1391137200
DIA_US,2014-02-03,156.57001,156.76,153.25,153.53,18822632,1391396400
DIA_US,2014-02-04,153.95,154.53,153.26,154.12,11116874,1391482800
DIA_US,2014-02-05,153.72,154.52,153.12,154.17999,11591189,1391569200
DIA_US,2014-02-06,154.7,156.15,154.7,156.13,10044687,1391655600
DIA_US,2014-02-07,156.56,157.8,156.05,157.73,11208304,1391742000
DIA_US,2014-02-10,157.75999,157.82,157.13,157.81,4304582,1392001200
DIA_US,2014-02-11,158.06,160.09,157.94,159.72,6997188,1392087600
DIA_US,2014-02-12,160,160.45,159.34,159.71001,5249616,1392174000
DIA_US,2014-02-13,158.66,160.47,158.61,160.28,4774321,1392260400
DIA_US,2014-02-14,160.08,161.83,159.9,161.58,5664249,1392346800
DIA_US,2014-02-18,161.7,161.76,161.13,161.39,4765618,1392692400
DIA_US,2014-02-19,161.02,162.16,160.48,160.47,7641306,1392778800
DIA_US,2014-02-20,160.56,161.72,160.1,161.31,7061782,1392865200
DIA_US,2014-02-21,161.08,161.62,160.62,160.78999,5281139,1392951600
DIA_US,2014-02-24,161.02,162.69,160.97,161.67999,6554941,1393210800
DIA_US,2014-02-25,161.74001,162.24,161.13,161.52,6055909,1393297200
DIA_US,2014-02-26,161.71001,162.26,161.27,161.78999,4967135,1393383600
DIA_US,2014-02-27,161.64,162.56,161.37,162.53,5245697,1393470000
DIA_US,2014-02-28,162.56,163.76,162.03,162.95,10047833,1393556400
DIA_US,2014-03-03,161.59,162.19,160.62,161.37,9142376,1393815600
DIA_US,2014-03-04,163.13,164,163.05,163.67999,8007832,1393902000
DIA_US,2014-03-05,163.78,163.82,163.21,163.36,4975930,1393988400
DIA_US,2014-03-06,163.82001,164.31,163.76,164.09,4748185,1394074800
DIA_US,2014-03-07,164.75999,164.89,163.81,164.37,7362476,1394161200
DIA_US,2014-03-10,164.05,164.16,163.18,163.99001,4044880,1394420400
DIA_US,2014-03-11,164.28,164.49,163.11,163.42,5242449,1394506800
DIA_US,2014-03-12,162.66,163.57,162.47,163.23,5161602,1394593200
DIA_US,2014-03-13,163.74001,164.03,160.78,161.05,9570608,1394679600
DIA_US,2014-03-14,160.73,161.6,160.38,160.64999,8711210,1394766000
DIA_US,2014-03-17,161.39999,162.67,161.33,162.37,6728918,1395025200
DIA_US,2014-03-18,162.69,163.64,162.55,163.28,6888482,1395111600
DIA_US,2014-03-19,163.25999,163.57,161.15,162.19,7944587,1395198000
DIA_US,2014-03-20,161.85001,163.47,161.48,163.3,6736987,1395284400
DIA_US,2014-03-21,163.47,164.2,162.53,162.61,7747077,1395370800
DIA_US,2014-03-25,163.37,163.72,162.57,163.39,5980804,1395716400
DIA_US,2014-03-26,164.07001,164.33,162.32,162.33,6133603,1395802800
DIA_US,2014-03-27,162.25,162.68,161.54,162.28,7701400,1395889200
DIA_US,2014-03-28,162.61,163.82,162.32,162.85001,4602695,1395975600
DIA_US,2014-03-31,163.72,164.46,163.64,164.24001,6361607,1396234800
DIA_US,2014-04-01,164.67,165.31,164.58,164.95,4071425,1396321200
DIA_US,2014-04-02,165.19,165.57,164.75,165.37,5592649,1396407600
DIA_US,2014-04-03,165.72,165.75,164.96,165.34,3889113,1396494000
DIA_US,2014-04-04,166.00999,166.06,163.58,163.88,10579337,1396580400
DIA_US,2014-04-07,163.58,163.93,162.12,162.16,8737827,1396839600
DIA_US,2014-04-08,162.10001,162.73,161.55,162.33,6030250,1396926000
DIA_US,2014-04-09,163,164.14,162.43,164.10001,6006294,1397012400
DIA_US,2014-04-10,164.12,164.31,161.27,161.47,9031850,1397098800
DIA_US,2014-04-11,160.67,161.32,159.88,160.02,11066559,1397185200
DIA_US,2014-04-14,161.08,161.62,160.27,161.45,6325787,1397444400
DIA_US,2014-04-15,161.67,162.47,160.38,162.36,8528367,1397530800
DIA_US,2014-04-16,163.42999,164.03,162.93,164.02,5833208,1397617200
DIA_US,2014-04-17,163.61,164.19,163.33,163.75,5790727,1397703600
DIA_US,2014-04-21,163.84,164.25,163.7,164.03,3151811,1398049200
DIA_US,2014-04-22,164.3,165.3,164.23,164.8,4130333,1398135600
DIA_US,2014-04-23,164.94,164.99,164.45,164.64,3572295,1398222000
DIA_US,2014-04-24,165.00999,165.11,164.2,164.69,4096289,1398308400
DIA_US,2014-04-25,164.08,164.19,163,163.35001,5160954,1398394800
DIA_US,2014-04-28,164.13,164.69,162.78,164.17,7063482,1398654000
DIA_US,2014-04-29,164.62,165.27,164.49,165,4565414,1398740400
DIA_US,2014-04-30,164.92,165.6,164.83,165.45,5007348,1398826800
DIA_US,2014-05-01,165.3,165.71,164.9,165.23,3889499,1398913200
DIA_US,2014-05-02,165.16,165.85,164.53,164.75,7036055,1398999600
DIA_US,2014-05-05,163.97,165.17,163.45,164.92999,4056860,1399258800
DIA_US,2014-05-06,164.66,164.68,163.68,163.73,5349550,1399345200
DIA_US,2014-05-07,164.50999,165.08,163.39,165.05,5518773,1399431600
DIA_US,2014-05-08,165.02,166.07,164.86,165.35001,5995429,1399518000
DIA_US,2014-05-09,165.28999,165.78,164.87,165.72,4258443,1399604400
DIA_US,2014-05-12,166.28,166.93,166.28,166.8,3934747,1399863600
DIA_US,2014-05-13,167.10001,167.29,166.95,167.05,4184521,1399950000
DIA_US,2014-05-14,167.09,167.14,165.92,166.11,3095502,1400036400
DIA_US,2014-05-15,165.78,165.87,164.02,164.58,7540696,1400122800
DIA_US,2014-05-16,164.16,164.64,163.77,164.61,5196212,1400209200
DIA_US,2014-05-19,164.14,164.91,164.03,164.71001,2879576,1400468400
DIA_US,2014-05-20,164.7,164.72,163.04,163.32001,4856560,1400554800
DIA_US,2014-05-21,163.95,165.15,163.89,164.98,4830862,1400641200
DIA_US,2014-05-22,165.09,165.39,164.6,165.17999,3563420,1400727600
DIA_US,2014-05-23,165.28999,165.87,165.19,165.83,2856881,1400814000
DIA_US,2014-05-27,166.45,166.6,166.13,166.47,2653170,1401159600
DIA_US,2014-05-28,166.53999,166.55,165.95,166.09,3739038,1401246000
DIA_US,2014-05-29,166.47,166.79,166.03,166.78,2844060,1401332400
DIA_US,2014-05-30,166.60001,167.02,166.3,166.92999,2765721,1401418800
DIA_US,2014-06-02,167.25,167.4,166.63,167.2,2950783,1401678000
DIA_US,2014-06-03,166.94,167.2,166.75,167.02,2981549,1401764400
DIA_US,2014-06-04,166.89,167.27,166.58,167.13,2326641,1401850800
DIA_US,2014-06-05,167.50999,168.31,166.92,168.14,5167986,1401937200
DIA_US,2014-06-06,168.58,169.12,168.46,169.08,4093906,1402023600
DIA_US,2014-06-09,169.12,169.58,169.02,169.24001,2835490,1402282800
DIA_US,2014-06-10,169.14999,169.37,168.84,169.35001,2847843,1402369200
DIA_US,2014-06-11,168.75,168.81,168.09,168.35001,3056002,1402455600
DIA_US,2014-06-12,168.28999,168.34,166.98,167.28999,5326804,1402542000
DIA_US,2014-06-13,167.53999,167.83,167.13,167.62,2708683,1402628400
DIA_US,2014-06-16,167.39,167.97,167.15,167.69,3157725,1402887600
DIA_US,2014-06-17,167.42999,168.2,167.24,168,2961081,1402974000
DIA_US,2014-06-18,168.05,169.06,167.35,168.92999,4726141,1403060400
DIA_US,2014-06-19,169.02,169.19,168.54,169.09,3021351,1403146800
DIA_US,2014-06-20,169.25,169.42,168.96,169.08,5364613,1403233200
DIA_US,2014-06-23,169.06,169.12,168.58,168.91,2729216,1403492400
DIA_US,2014-06-24,168.83,169.33,167.67,167.87,4858388,1403578800
DIA_US,2014-06-25,167.52,168.48,167.51,168.28,3717939,1403665200
DIA_US,2014-06-26,168.38,168.39,167.06,168.08,4046383,1403751600
DIA_US,2014-06-27,167.75999,168.25,167.34,168.17,3130071,1403838000
DIA_US,2014-06-30,167.91,168.35,167.65,167.89,6538238,1404097200
DIA_US,2014-07-01,168.27,169.64,168.23,169.2,4955049,1404183600
DIA_US,2014-07-02,169.31,169.51,169.18,169.39999,1887576,1404270000
DIA_US,2014-07-03,169.85001,170.47,169.73,170.47,2074812,1404356400
DIA_US,2014-07-07,169.88,170.01,169.55,169.86,2928973,1404702000
DIA_US,2014-07-08,169.58,169.6,168.44,168.85001,5438379,1404788400
DIA_US,2014-07-09,169.17999,169.73,168.86,169.58,3543879,1404874800
DIA_US,2014-07-10,167.89,169.34,167.7,168.96001,4932022,1404961200
DIA_US,2014-07-11,168.77,169.22,168.32,169.2,2942368,1405047600
DIA_US,2014-07-14,170.14999,170.61,170.04,170.28999,2820394,1405306800
DIA_US,2014-07-15,170.50999,170.91,169.78,170.38,5142888,1405393200
DIA_US,2014-07-16,170.96001,171.16,170.66,171.07001,3187331,1405479600
DIA_US,2014-07-17,170.81,171.32,169.46,169.61,6089146,1405566000
DIA_US,2014-07-18,169.95,170.76,169.74,170.58,6913838,1405652400
DIA_US,2014-07-21,170.10001,170.38,169.36,170.17999,2878657,1405911600
DIA_US,2014-07-22,170.56,170.96,170.43,170.74001,3795673,1405998000
DIA_US,2014-07-23,170.81,170.81,170.2,170.56,2642792,1406084400
DIA_US,2014-07-24,170.66,170.85,170.22,170.44,3186771,1406170800
DIA_US,2014-07-25,169.77,169.85,168.76,169.16,5210512,1406257200
DIA_US,2014-07-28,169.23,169.65,168.37,169.41,3603732,1406516400
DIA_US,2014-07-29,169.89,170.19,168.78,168.78,3681308,1406602800
DIA_US,2014-07-30,169.27,169.52,167.78,168.48,5444934,1406689200
DIA_US,2014-07-31,167.27,167.43,165.29,165.28999,9119164,1406775600
DIA_US,2014-08-01,164.8,165.51,164.01,164.57001,7432144,1406862000
DIA_US,2014-08-04,164.8,165.61,164.11,165.33,4479515,1407121200
DIA_US,2014-08-05,164.8,165.14,163.34,163.92,8108003,1407207600
DIA_US,2014-08-06,163.46001,164.75,163.37,164.2,4780632,1407294000
DIA_US,2014-08-07,164.85001,164.89,163.13,163.55,4930955,1407380400
DIA_US,2014-08-08,163.67,165.38,163.44,165.34,5571019,1407466800
DIA_US,2014-08-11,165.96001,166.15,165.47,165.55,5761496,1407726000
DIA_US,2014-08-12,165.28,165.77,165,165.49001,3318514,1407812400
DIA_US,2014-08-13,166,166.66,165.76,166.49001,2817209,1407898800
DIA_US,2014-08-14,166.69,167.1,166.46,167.10001,2598530,1407985200
DIA_US,2014-08-15,167.42,167.46,165.44,166.35001,7024947,1408071600
DIA_US,2014-08-18,167.25,168.12,167.23,168.06,2938189,1408330800
DIA_US,2014-08-19,168.64,169.02,168.33,168.89,3053857,1408417200
DIA_US,2014-08-20,168.72,169.74,168.72,169.60001,3106725,1408503600
DIA_US,2014-08-21,169.81,170.53,169.69,170.17999,2678181,1408590000
DIA_US,2014-08-22,170.00999,170.48,169.65,169.87,4318591,1408676400
DIA_US,2014-08-25,170.56,171.06,170.44,170.62,2583813,1408935600
DIA_US,2014-08-26,170.82001,171.35,170.78,170.92999,3710742,1409022000
DIA_US,2014-08-27,171.14999,171.21,170.75,171.00999,4019460,1409108400
DIA_US,2014-08-28,170.39999,170.88,170.1,170.77,2825107,1409194800
DIA_US,2014-08-29,170.89999,171,170.25,170.88,3275488,1409281200
DIA_US,2014-09-02,170.94,171.07,170.04,170.58,3563594,1409626800
DIA_US,2014-09-03,171.38,171.48,170.53,170.72,2880276,1409713200
DIA_US,2014-09-04,170.91,171.56,170.22,170.66,3798670,1409799600
DIA_US,2014-09-05,170.52,171.29,170.01,171.25,3402016,1409886000
DIA_US,2014-09-08,171.03999,171.35,170.75,171.06,3139536,1410145200
DIA_US,2014-09-09,170.78999,170.84,169.89,170.12,4248448,1410231600
DIA_US,2014-09-10,170.17,170.81,169.71,170.67,4594868,1410318000
DIA_US,2014-09-11,169.89,170.62,169.82,170.50999,3020405,1410404400
DIA_US,2014-09-12,170.38,170.44,169.4,169.89999,4998423,1410490800
DIA_US,2014-09-15,170.06,170.57,169.55,170.32001,5127597,1410750000
DIA_US,2014-09-16,169.96001,171.71,169.89,171.38,5729883,1410836400
DIA_US,2014-09-17,171.57001,172.25,170.93,171.58,8492315,1410922800
DIA_US,2014-09-18,172.00999,172.8,171.9,172.61,6453116,1411009200
DIA_US,2014-09-19,173,173.32,172.19,172.45,9305802,1411095600
DIA_US,2014-09-22,172.35001,172.38,171.22,171.41,4891309,1411354800
DIA_US,2014-09-23,170.85001,171.38,170.21,170.21001,5322365,1411441200
DIA_US,2014-09-24,170.36,171.9,169.98,171.78999,5452357,1411527600
DIA_US,2014-09-25,171.5,171.53,169.09,169.17,8557805,1411614000
DIA_US,2014-09-26,169.78999,171.13,169.5,170.7,6046038,1411700400
DIA_US,2014-09-29,169.17999,170.58,168.94,170.33,5166647,1411959600
DIA_US,2014-09-30,170.45,171.1,169.8,170.07001,5490700,1412046000
DIA_US,2014-10-01,169.91,169.98,167.42,167.67999,11006246,1412132400
DIA_US,2014-10-02,167.39,168.27,166.43,167.64999,9107963,1412218800
DIA_US,2014-10-03,168.89,169.97,168.37,169.72,5636715,1412305200
DIA_US,2014-10-06,170.44,170.69,168.96,169.57001,5315157,1412564400
DIA_US,2014-10-07,168.73,168.94,166.86,166.86,6904925,1412650800
DIA_US,2014-10-08,166.87,169.82,166.35,169.62,8890086,1412737200
DIA_US,2014-10-09,169.16,169.48,166.2,166.34,13381681,1412823600
DIA_US,2014-10-10,166.39,167.36,165.21,165.21001,12699525,1412910000
DIA_US,2014-10-13,165.09,165.79,162.84,162.92999,14105646,1413169200
DIA_US,2014-10-14,163.67,164.41,162.5,163.03,13623410,1413255600
DIA_US,2014-10-15,161.19,161.85,158.27,161.28,24950216,1413342000
DIA_US,2014-10-16,159,161.95,158.73,160.98,18725288,1413428400
DIA_US,2014-10-17,162.67999,163.95,162.21,163.45,11422991,1413514800
DIA_US,2014-10-20,162.35001,163.68,162.25,163.64999,7156710,1413774000
DIA_US,2014-10-21,164.45,165.87,164.12,165.8,8966885,1413860400
DIA_US,2014-10-22,166.17,166.23,164.28,164.38,6025091,1413946800
DIA_US,2014-10-23,166.05,167.36,166.01,166.45,7030185,1414033200
DIA_US,2014-10-24,166.60001,167.79,166.17,167.74001,5732928,1414119600
DIA_US,2014-10-27,167.23,168.06,166.97,167.88,5062751,1414378800
DIA_US,2014-10-28,168.48,169.69,168.14,169.66,5180993,1414465200
DIA_US,2014-10-29,170.00999,170.34,168.61,169.39999,7257140,1414551600
DIA_US,2014-10-30,169.63,171.94,169.6,171.60001,7434319,1414638000
DIA_US,2014-10-31,173.34,173.63,172.79,173.45,7329012,1414724400
DIA_US,2014-11-03,173.57001,173.78,173.05,173.36,4844548,1414983600
DIA_US,2014-11-04,173.08,173.65,172.46,173.47,5165347,1415070000
DIA_US,2014-11-05,174.59,174.62,173.71,174.44,4270510,1415156400
DIA_US,2014-11-06,174.75,175.41,174.18,175.28999,7187594,1415242800
DIA_US,2014-11-07,175.24001,175.6,174.77,175.13,3274185,1415329200
DIA_US,2014-11-10,175.62,176.06,175.33,176,2385839,1415588400
DIA_US,2014-11-11,175.98,176.24,175.69,175.87,2790377,1415674800
DIA_US,2014-11-12,175.25999,176.17,175.25,176,2252935,1415761200
DIA_US,2014-11-13,176.25,176.98,175.79,176.36,5402434,1415847600
DIA_US,2014-11-14,176.36,176.65,176.12,176.35001,3513551,1415934000
DIA_US,2014-11-17,176.06,176.76,176,176.49001,3703598,1416193200
DIA_US,2014-11-18,176.53,177.38,176.45,176.96001,4461168,1416279600
DIA_US,2014-11-19,176.85001,177.19,176.29,176.92999,3836647,1416366000
DIA_US,2014-11-20,176.11,177.28,176.03,177.25,2789947,1416452400
DIA_US,2014-11-21,178.52,178.6,177.28,177.7,4494716,1416538800
DIA_US,2014-11-24,178.13,178.22,177.59,177.8,2407385,1416798000
DIA_US,2014-11-25,178.16,178.19,177.56,177.96001,2008326,1416884400
DIA_US,2014-11-26,177.96001,178.09,177.65,178.00999,2556655,1416970800
DIA_US,2014-11-28,178.12,178.69,177.86,178.10001,4037309,1417143600
DIA_US,2014-12-01,177.53999,178.02,177.03,177.60001,6174137,1417402800
DIA_US,2014-12-02,177.67999,178.77,177.67,178.56,3666695,1417489200
DIA_US,2014-12-03,178.59,179.14,178.41,178.96001,10344337,1417575600
DIA_US,2014-12-04,178.73,179.3,178.03,178.83,4854286,1417662000
DIA_US,2014-12-05,179.28,179.82,178.99,179.50999,3975802,1417748400
DIA_US,2014-12-08,178.96001,179.54,177.97,178.53999,5567839,1418007600
DIA_US,2014-12-09,176.78,178.03,176.22,177.96001,7418221,1418094000
DIA_US,2014-12-10,177.5,177.5,175.01,175.28999,7406763,1418180400
DIA_US,2014-12-11,175.89,177.66,175.7,176.03,6302231,1418266800
DIA_US,2014-12-12,174.77,175.67,172.93,173,11865010,1418353200
DIA_US,2014-12-15,173.75,174.13,171.21,171.78999,8364497,1418612400
DIA_US,2014-12-16,171.27,174.39,170.74,170.85001,12132938,1418698800
DIA_US,2014-12-17,171.27,173.98,171.08,173.59,12897743,1418785200
DIA_US,2014-12-18,175.98,177.83,175.37,177.78999,9755646,1418871600
DIA_US,2014-12-19,177.78999,178.42,177.15,177.64999,10268454,1418958000
DIA_US,2014-12-22,178.22,179.36,178.19,179.36,7702184,1419217200
DIA_US,2014-12-23,179.87,180.4,179.68,180.03,6267053,1419303600
DIA_US,2014-12-24,180.19,180.53,179.94,180.03,1647389,1419390000
DIA_US,2014-12-26,180.49001,180.71,180.19,180.19,1921214,1419562800
DIA_US,2014-12-29,179.88,180.38,179.81,180.11,2565143,1419822000
DIA_US,2014-12-30,179.63,179.87,179.24,179.46001,3007927,1419908400
DIA_US,2014-12-31,179.82001,180.12,177.88,177.88,4512974,1419994800
DIA_US,2015-01-02,178.64999,179.23,176.98,177.94,4996129,1420167600
DIA_US,2015-01-05,177.06,177.21,174.46,174.84,6690912,1420426800
DIA_US,2015-01-06,175.10001,175.54,172.32,173.39,10126365,1420513200
DIA_US,2015-01-07,174.85001,175.79,174.24,175.59,5519489,1420599600
DIA_US,2015-01-08,177.25999,178.96,177.21,178.75999,7164614,1420686000
DIA_US,2015-01-09,178.98,179.06,176.63,177.22,6638910,1420772400
DIA_US,2015-01-12,177.44,177.63,175.46,176.24001,4288712,1421031600
DIA_US,2015-01-13,177.72,179.03,174.7,175.98,9725446,1421118000
DIA_US,2015-01-14,173.44,174.72,172.42,174.06,10593599,1421204400
DIA_US,2015-01-15,174.74001,175.08,172.81,173.06,9071374,1421290800
DIA_US,2015-01-16,172.57001,174.97,172.12,174.67,8775934,1421377200
DIA_US,2015-01-20,175.23,175.61,173.14,174.89999,6918373,1421722800
DIA_US,2015-01-21,174.25,175.75,173.66,175.35001,6238525,1421809200
DIA_US,2015-01-22,175.92,176.32,175.56,175.59,277607,1421895600
DIA_US,2015-01-23,177.71001,177.82,176.39,176.41,4754829,1421982000
DIA_US,2015-01-26,176.16,176.71,175.38,176.5,3723305,1422241200
DIA_US,2015-01-27,173.5,174.75,172.59,173.59,10849888,1422327600
DIA_US,2015-01-28,174.55,174.61,171.59,171.72,9087350,1422414000
DIA_US,2015-01-29,172.16,174.07,171.06,173.89999,9102264,1422500400
DIA_US,2015-01-30,173.2,173.95,171.27,171.45,10054721,1422586800
DIA_US,2015-02-02,171.95,173.43,170.1,173.27,9157451,1422846000
DIA_US,2015-02-03,174.13,176.4,174.1,176.33,7338173,1422932400
DIA_US,2015-02-04,175.8,177.57,175.78,176.53,5658917,1423018800
DIA_US,2015-02-05,177.28,178.64,177.09,178.55,5758884,1423105200
DIA_US,2015-02-06,178.82001,179.36,177.48,178.09,7205878,1423191600
DIA_US,2015-02-09,177.17999,177.94,176.68,177.09,3722014,1423450800
DIA_US,2015-02-10,178.17,178.75,177.14,178.50999,3585089,1423537200
DIA_US,2015-02-11,178.09,179.09,177.67,178.7,4584652,1423623600
DIA_US,2015-02-12,179.27,179.93,179,179.84,3746388,1423710000
DIA_US,2015-02-13,180,180.54,179.76,180.34,3935502,1423796400
DIA_US,2015-02-17,180.06,180.7,179.71,180.57001,2850603,1424142000
DIA_US,2015-02-18,180.17999,180.68,179.97,180.47,2710895,1424228400
DIA_US,2015-02-19,179.87,180.43,179.43,180.09,2612198,1424314800
DIA_US,2015-02-20,179.14999,181.2,178.5,181.14,8787478,1424401200
DIA_US,2015-02-23,180.71001,180.92,180.32,180.92,2741967,1424660400
DIA_US,2015-02-24,181.03,182.06,180.89,181.91,4226210,1424746800
DIA_US,2015-02-25,181.81,182.17,181.56,181.96001,2839291,1424833200
DIA_US,2015-02-26,181.92,182.24,181.4,182.00999,3095680,1424919600
DIA_US,2015-02-27,181.92999,181.94,181.15,181.19,3010001,1425006000
DIA_US,2015-03-02,181.37,182.68,181.37,182.67999,3258287,1425265200
DIA_US,2015-03-03,182.23,182.39,181.19,181.87,2791014,1425351600
DIA_US,2015-03-04,181.41,181.41,180.13,180.78,3789307,1425438000
DIA_US,2015-03-05,181.25,181.41,180.83,181.38,658810,1425524400
DIA_US,2015-03-06,180.12,180.63,178.13,178.39999,7132111,1425610800
DIA_US,2015-03-09,178.53,180.19,178.53,179.8,3882707,1425870000
DIA_US,2015-03-10,178.38,178.51,176.68,176.69,6073618,1425956400
DIA_US,2015-03-11,176.98,177.29,176.23,176.35001,5581880,1426042800
DIA_US,2015-03-12,177.24001,179.02,177.2,178.97,4007532,1426129200
DIA_US,2015-03-13,178.39,178.5,176.27,177.56,6832788,1426215600
DIA_US,2015-03-16,178.25,179.91,178.25,179.78,5547899,1426474800
DIA_US,2015-03-17,178.78999,178.97,177.86,178.5,5376918,1426561200
DIA_US,2015-03-18,177.91,181.01,176.97,180.73,11285279,1426647600
DIA_US,2015-03-19,180.17999,180.39,179.31,179.66,6141731,1426734000
DIA_US,2015-03-20,180.46001,181.67,180.17,180.96001,5989913,1426820400
DIA_US,2015-03-23,181.05,181.75,180.84,180.85001,3583917,1427079600
DIA_US,2015-03-24,180.64999,181.19,179.77,179.83,4691935,1427166000
DIA_US,2015-03-25,179.95,180.16,176.88,176.92,8514820,1427252400
DIA_US,2015-03-26,176.14999,177.3,175.46,176.48,6604411,1427338800
DIA_US,2015-03-27,176.33,176.97,175.97,176.81,3921299,1427425200
DIA_US,2015-03-30,178.31,179.76,178.28,179.39,5395784,1427684400
DIA_US,2015-03-31,178.52,179.08,177.43,177.58,4630920,1427770800
DIA_US,2015-04-01,177.53999,177.54,175.57,176.74001,7436666,1427857200
DIA_US,2015-04-02,176.7,177.91,176.43,177.33,3223188,1427943600
DIA_US,2015-04-06,176.32001,179.17,176.09,178.59,6299133,1428289200
DIA_US,2015-04-07,178.77,179.58,178.42,178.42,6015845,1428375600
DIA_US,2015-04-08,178.60001,179.56,177.96,178.75,4735806,1428462000
DIA_US,2015-04-09,178.66,179.63,177.98,179.39999,4453814,1428548400
DIA_US,2015-04-10,179.67,180.44,179.18,180.37,3462296,1428634800
DIA_US,2015-04-13,180.17,180.86,179.49,179.64,3355594,1428894000
DIA_US,2015-04-14,179.58,180.54,178.8,180.17999,4816958,1428980400
DIA_US,2015-04-15,180.83,181.38,180.45,180.88,4118883,1429066800
DIA_US,2015-04-16,180.67,181.51,180.43,180.91,3871620,1429153200
DIA_US,2015-04-17,179.27,179.41,177.16,177.94,8582443,1429239600
DIA_US,2015-04-20,179.31,180.61,179.15,180.03,5336431,1429498800
DIA_US,2015-04-21,180.7,180.88,178.97,179.25999,3595524,1429585200
DIA_US,2015-04-22,179.64999,180.25,178.55,180.06,5569427,1429671600
DIA_US,2015-04-23,179.44,181.07,179.2,180.37,4868215,1429758000
DIA_US,2015-04-24,180.5,180.82,179.79,180.53999,4009959,1429844400
DIA_US,2015-04-27,181.46001,181.54,179.96,180.17,4960872,1430103600
